StartTime,EndTime,Name,SessionId,SceneName
325.81,328.00,config42,20250723143732,HandGestures
329.01,329.01,MugIsDestroy,20250723143732,HandGestures
334.50,334.50,MugIsTouch,20250723143738,HandGestures
332.15,334.50,config43,20250723143738,HandGestures
335.51,335.51,MugIsDestroy,20250723143738,HandGestures
342.28,342.28,MugIsTouch,20250723143745,HandGestures
339.23,342.28,config44,20250723143745,HandGestures
343.29,343.29,MugIsDestroy,20250723143745,HandGestures
348.90,348.90,MugIsTouch,20250723143753,HandGestures
346.80,348.90,config45,20250723143753,HandGestures
349.91,349.91,MugIsDestroy,20250723143753,HandGestures
355.94,355.94,MugIsTouch,20250723143800,HandGestures
353.50,355.94,config46,20250723143800,HandGestures
356.94,356.94,MugIsDestroy,20250723143800,HandGestures
362.76,362.76,MugIsTouch,20250723143807,HandGestures
360.79,362.76,config47,20250723143807,HandGestures
363.76,363.76,MugIsDestroy,20250723143807,HandGestures
369.62,369.62,CrackerBoxIsTouch,20250723143813,HandGestures
366.94,369.62,config48,20250723143813,HandGestures
370.63,370.63,CrackerBoxIsDestroy,20250723143813,HandGestures
378.86,378.86,CrackerBoxIsTouch,20250723143822,HandGestures
376.19,378.86,config49,20250723143822,HandGestures
379.87,379.87,CrackerBoxIsDestroy,20250723143822,HandGestures
387.06,387.06,CrackerBoxIsTouch,20250723143831,HandGestures
384.86,387.06,config50,20250723143831,HandGestures
388.06,388.06,CrackerBoxIsDestroy,20250723143831,HandGestures
394.44,394.44,CrackerBoxIsTouch,20250723143837,HandGestures
391.37,394.44,config51,20250723143837,HandGestures
395.44,395.44,CrackerBoxIsDestroy,20250723143837,HandGestures
402.20,402.20,CrackerBoxIsTouch,20250723143845,HandGestures
398.97,402.20,config52,20250723143845,HandGestures
403.21,403.21,CrackerBoxIsDestroy,20250723143845,HandGestures
409.78,409.78,CrackerBoxIsTouch,20250723143853,HandGestures
406.80,409.78,config53,20250723143853,HandGestures
410.79,410.79,CrackerBoxIsDestroy,20250723143853,HandGestures
418.08,418.08,CrackerBoxIsTouch,20250723143902,HandGestures
415.91,418.08,config54,20250723143902,HandGestures
419.09,419.09,CrackerBoxIsDestroy,20250723143902,HandGestures
424.86,424.86,CrackerBoxIsTouch,20250723143909,HandGestures
422.51,424.86,config55,20250723143909,HandGestures
425.87,425.87,CrackerBoxIsDestroy,20250723143909,HandGestures
444.56,444.56,ScissorIsTouch,20250723143928,HandGestures
442.23,444.56,config56,20250723143928,HandGestures
445.56,445.56,ScissorIsDestroy,20250723143928,HandGestures
451.30,451.30,ScissorIsTouch,20250723143935,HandGestures
448.85,451.30,config57,20250723143935,HandGestures
452.31,452.31,ScissorIsDestroy,20250723143935,HandGestures
458.44,458.44,ScissorIsTouch,20250723143942,HandGestures
455.65,458.44,config58,20250723143942,HandGestures
459.45,459.45,ScissorIsDestroy,20250723143942,HandGestures
467.02,467.02,ScissorIsTouch,20250723143950,HandGestures
463.72,467.02,config59,20250723143950,HandGestures
468.03,468.03,ScissorIsDestroy,20250723143950,HandGestures
474.44,474.44,ScissorIsTouch,20250723143958,HandGestures
471.97,474.44,config60,20250723143958,HandGestures
475.45,475.45,ScissorIsDestroy,20250723143958,HandGestures
481.96,481.96,ScissorIsTouch,20250723144006,HandGestures
479.92,481.96,config61,20250723144006,HandGestures
482.97,482.97,ScissorIsDestroy,20250723144006,HandGestures
489.60,489.60,ScissorIsTouch,20250723144013,HandGestures
487.12,489.60,config62,20250723144013,HandGestures
490.60,490.60,ScissorIsDestroy,20250723144013,HandGestures
496.50,496.50,ScissorIsTouch,20250723144020,HandGestures
494.02,496.50,config63,20250723144020,HandGestures
497.51,497.51,ScissorIsDestroy,20250723144020,HandGestures
504.14,504.14,HammerIsTouch,20250723144027,HandGestures
500.44,504.14,config64,20250723144027,HandGestures
505.15,505.15,HammerIsDestroy,20250723144027,HandGestures
511.12,511.12,HammerIsTouch,20250723144034,HandGestures
508.42,511.12,config65,20250723144034,HandGestures
512.12,512.12,HammerIsDestroy,20250723144034,HandGestures
518.44,518.44,HammerIsTouch,20250723144042,HandGestures
516.01,518.44,config66,20250723144042,HandGestures
519.45,519.45,HammerIsDestroy,20250723144042,HandGestures
525.52,525.52,HammerIsTouch,20250723144049,HandGestures
523.03,525.52,config67,20250723144049,HandGestures
526.52,526.52,HammerIsDestroy,20250723144049,HandGestures
531.84,531.84,HammerIsTouch,20250723144056,HandGestures
529.62,531.84,config68,20250723144056,HandGestures
532.84,532.84,HammerIsDestroy,20250723144056,HandGestures
538.52,538.52,HammerIsTouch,20250723144102,HandGestures
536.30,538.52,config69,20250723144102,HandGestures
539.52,539.52,HammerIsDestroy,20250723144102,HandGestures
545.50,545.50,HammerIsTouch,20250723144109,HandGestures
543.38,545.50,config70,20250723144109,HandGestures
546.51,546.51,HammerIsDestroy,20250723144109,HandGestures
552.34,552.34,HammerIsTouch,20250723144116,HandGestures
550.33,552.34,config71,20250723144116,HandGestures
553.34,553.34,HammerIsDestroy,20250723144116,HandGestures
